hand,combo,num_cameras,bone,start,end,length_mm,gt_length_mm,error_mm,abs_error_mm
right,cam1+cam3+cam4,3,wrist_pinky_mcp,0,17,68.15901716015274,82,-13.840982839847257,13.840982839847257
right,cam1+cam3+cam4,3,pinky_mcp_pip,17,18,34.759387595843705,37,-2.2406124041562947,2.2406124041562947
right,cam1+cam3+cam4,3,pinky_pip_dip,18,19,20.492094856189063,21,-0.5079051438109374,0.5079051438109374
right,cam1+cam3+cam4,3,pinky_dip_tip,19,20,17.428648939292675,19,-1.5713510607073253,1.5713510607073253
right,cam2+cam3+cam4,3,wrist_index_mcp,0,5,73.60086863760351,82,-8.399131362396488,8.399131362396488
right,cam2+cam3+cam4,3,wrist_middle_mcp,0,9,70.03480297773777,82,-11.965197022262231,11.965197022262231
right,cam2+cam3+cam4,3,middle_mcp_pip,9,10,48.35704357219879,51,-2.6429564278012094,2.6429564278012094
right,cam2+cam3+cam4,3,middle_pip_dip,10,11,28.788575155983292,27,1.7885751559832919,1.7885751559832919
right,cam2+cam3+cam4,3,middle_dip_tip,11,12,23.120203628943788,22,1.1202036289437878,1.1202036289437878
right,cam2+cam3+cam4,3,wrist_ring_mcp,0,13,67.66943183093396,82,-14.33056816906604,14.33056816906604
right,cam2+cam3+cam4,3,ring_mcp_pip,13,14,43.22519768347538,46,-2.774802316524621,2.774802316524621
right,cam2+cam3+cam4,3,ring_pip_dip,14,15,29.54025704981458,25,4.540257049814581,4.540257049814581
right,cam2+cam3+cam4,3,ring_dip_tip,15,16,22.666162057857566,22,0.6661620578575658,0.6661620578575658
right,cam2+cam3+cam4,3,wrist_pinky_mcp,0,17,67.33561320088904,82,-14.664386799110957,14.664386799110957
right,cam2+cam3+cam4,3,pinky_mcp_pip,17,18,37.336628843197474,37,0.33662884319747377,0.33662884319747377
right,cam2+cam3+cam4,3,pinky_pip_dip,18,19,20.39778073038992,21,-0.6022192696100817,0.6022192696100817
right,cam2+cam3+cam4,3,pinky_dip_tip,19,20,18.046125769086743,19,-0.9538742309132573,0.9538742309132573
right,cam1+cam2+cam3+cam4,4,wrist_index_mcp,0,5,72.97870706690304,82,-9.021292933096959,9.021292933096959
right,cam1+cam2+cam3+cam4,4,wrist_middle_mcp,0,9,68.92138696940926,82,-13.078613030590745,13.078613030590745
right,cam1+cam2+cam3+cam4,4,middle_mcp_pip,9,10,49.30692432196933,51,-1.6930756780306666,1.6930756780306666
right,cam1+cam2+cam3+cam4,4,middle_pip_dip,10,11,27.6238295555861,27,0.6238295555860986,0.6238295555860986
right,cam1+cam2+cam3+cam4,4,middle_dip_tip,11,12,23.745429165765227,22,1.745429165765227,1.745429165765227
right,cam1+cam2+cam3+cam4,4,wrist_ring_mcp,0,13,68.51502641648376,82,-13.484973583516236,13.484973583516236
right,cam1+cam2+cam3+cam4,4,ring_mcp_pip,13,14,42.798020351781545,46,-3.2019796482184546,3.2019796482184546
right,cam1+cam2+cam3+cam4,4,ring_pip_dip,14,15,27.694796507597488,25,2.694796507597488,2.694796507597488
right,cam1+cam2+cam3+cam4,4,ring_dip_tip,15,16,23.099352645665356,22,1.0993526456653555,1.0993526456653555
right,cam1+cam2+cam3+cam4,4,wrist_pinky_mcp,0,17,68.06275644617253,82,-13.937243553827471,13.937243553827471
right,cam1+cam2+cam3+cam4,4,pinky_mcp_pip,17,18,34.93190372661835,37,-2.0680962733816486,2.0680962733816486
right,cam1+cam2+cam3+cam4,4,pinky_pip_dip,18,19,20.53117535363604,21,-0.4688246463639594,0.4688246463639594
right,cam1+cam2+cam3+cam4,4,pinky_dip_tip,19,20,17.710174121742597,19,-1.2898258782574032,1.2898258782574032
